shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason,delivery_performance_score
1255,613,625,17,14,6,3994,DB Schenker,Delayed,10318.64,143955.0,DB5993441360,Weather,20.36
1256,623,631,19,5,4,4915,UPS,Delivered,8609.81,83358.0,UPS9577395270,,39.26
1257,708,721,22,11,3,1695,FedEx,Delayed,5996.52,139680.0,FED2058863256,Vehicle Breakdown,12.03
1258,108,125,11,2,10,3982,Maersk,Delayed,10641.07,123686.16,MAE7218573027,,23.5
1259,386,113,16,2,15,4076,Maersk,In Transit,4414.43,104925.0,MAE6712746021,,26.45
1260,480,512,7,7,7,1206,UPS,Delivered,4869.1,534.39,UPS5660975354,,40.24
1261,260,276,17,16,9,1600,UPS,Delivered,3124.58,52780.0,UPS3337826941,,38.22
1262,490,522,6,13,9,500,Maersk,Delayed,6868.26,345.05,MAE8376147541,,27.45
1263,356,382,8,14,3,2695,FedEx,Delayed,14305.54,1554.0,FED9916163344,,21.17
1264,453,503,14,1,3,901,FedEx,In Transit,2998.81,55.68,FED4542887360,,30.64
1265,450,471,20,12,5,2231,FedEx,Delivered,9731.86,420.6,FED5989711638,,36.56
1266,716,723,12,9,1,3390,FedEx,Delayed,7589.57,183801.15,FED9612142954,,18.1
1267,41,48,20,6,5,3083,DHL,Delivered,2424.23,581.0,DHL4533870945,,39.02
1268,51,74,17,10,12,1796,DHL,Delayed,8381.58,64750.0,DHL6667067507,Vehicle Breakdown,16.83
1269,583,608,16,7,5,3789,DB Schenker,Delivered,4796.11,89275.0,DB6825206587,,40.35
1270,176,209,14,6,15,4744,UPS,Delivered,11173.99,268.2,UPS2641439537,,38.37
1271,97,105,2,2,15,2180,UPS,Delivered,7293.02,369.72,UPS4566536754,,40.96
1272,262,290,8,6,2,1735,FedEx,Delivered,3031.27,915.6,FED2066113553,,42.03
1273,283,312,3,5,13,3537,Maersk,Delivered,4658.83,566.61,MAE9502024961,,41.51
1274,477,504,21,14,14,2386,UPS,Delayed,5073.16,466.83,UPS1710309938,Carrier Delay,9.26
1275,102,136,21,16,8,4647,DB Schenker,Delivered,9817.48,832.01,DB9175822564,,39.59
1276,243,256,7,4,11,2821,CMA CGM,Delivered,7756.5,1249.73,CMA2581524277,,37.16
1277,669,699,16,9,7,1512,DHL,Delivered,3454.22,35625.0,DHL8955143410,,38.05
1278,460,471,10,1,2,2850,UPS,Delayed,9023.05,63278.6,UPS6359552338,,29.88
1279,546,576,22,14,15,4679,Maersk,Delivered,8750.58,352720.0,MAE8402400948,,37.41
1280,327,349,3,12,3,4252,FedEx,Delivered,4246.72,681.19,FED2782141064,,39.7
1281,163,190,20,3,13,2050,DHL,Delayed,6696.63,422.2,DHL8379825784,Carrier Delay,19.2
1282,680,714,11,1,8,3675,FedEx,In Transit,8192.98,114155.6,FED2179060478,,33.3
1283,180,211,9,11,10,2890,Maersk,Delayed,7546.8,47288.64,MAE3268748144,Customs Delay,18.2
1284,88,105,17,6,6,4265,DHL,Delivered,9069.54,140665.0,DHL6216307819,,36.56
1285,49,62,5,7,9,682,CMA CGM,Delivered,2771.45,141.46,CMA9784042871,,38.59
1286,676,438,1,9,5,4668,DHL,In Transit,2720.11,1009.47,DHL6971630638,,31.31
1287,318,333,14,6,2,1666,DHL,Delayed,7170.91,102.96,DHL6543326197,Documentation Issue,10.09
1288,649,514,14,9,6,3027,UPS,In Transit,6656.06,187.02,UPS9075888286,,29.52
1289,60,88,8,9,5,2148,CMA CGM,Delivered,6479.57,1133.44,CMA4102561786,,36.71
1290,615,633,9,3,16,2441,UPS,Delivered,3264.2,36547.0,UPS3988999392,,37.0
1291,522,542,12,6,3,4712,FedEx,Delivered,3782.54,233766.0,FED9698659363,,39.05
1292,439,467,12,5,11,1881,FedEx,Delivered,8680.07,93295.8,FED8121817356,,37.35
1293,241,273,13,9,8,1720,CMA CGM,Delivered,3474.55,113275.48,CMA9625469588,,40.14
1294,636,658,12,1,11,4159,FedEx,Delivered,8601.84,206335.35,FED4155735544,,40.93
1295,475,488,8,1,5,2613,FedEx,Delayed,3130.73,1506.96,FED4280630167,,27.48
1296,627,497,10,8,1,2766,UPS,In Transit,10851.65,61402.88,UPS2974564756,,27.9
1297,655,663,10,1,11,1251,DHL,Delayed,6683.1,27769.28,DHL9541346088,Weather,11.46
1298,717,731,10,16,15,4095,UPS,Delivered,8354.02,83200.04,UPS2252685688,,37.16
1299,523,441,9,13,1,2041,DHL,In Transit,9109.05,33400.78,DHL3236223070,,32.59
1300,698,59,11,1,11,2885,DB Schenker,In Transit,6259.94,89605.36,DB5712208309,,33.34
1301,25,31,1,1,12,1892,DHL,Delayed,2630.88,409.08,DHL5272824519,Carrier Delay,9.13
1302,198,230,1,7,10,2414,CMA CGM,Delivered,5916.08,477.54,CMA6956462289,,42.52
1303,440,466,3,13,7,130,DB Schenker,Delayed,6818.22,22.78,DB8919589444,,17.84
1304,18,45,20,6,4,2075,DHL,Delivered,8995.25,391.0,DHL4360283297,,39.98
1305,215,227,5,5,4,1215,CMA CGM,Delayed,6449.11,275.22,CMA6703175056,Weather,20.76
1306,66,83,15,2,12,1074,DB Schenker,Delayed,6412.67,66.36,DB6175354528,,28.39
1307,683,131,11,7,15,542,CMA CGM,In Transit,5321.65,16829.28,CMA8766911034,,33.42
1308,289,304,13,8,3,1271,DHL,Delayed,3247.73,91472.92,DHL3944209079,,27.5
1309,535,551,14,13,10,3643,DHL,Delayed,4681.37,225.12,DHL5975265386,,21.54
1310,694,705,15,4,12,5060,DHL,Delivered,5216.08,286.08,DHL1195410619,,41.74
1311,659,687,13,11,13,796,Maersk,In Transit,4798.27,57301.6,MAE9477861664,,26.62
1312,373,406,2,12,7,1389,FedEx,Delayed,3601.87,257.4,FED1882741434,,28.69
1313,408,418,7,2,16,3533,Maersk,Delayed,7905.37,1709.86,MAE9781439276,Security Check,17.99
1314,725,731,4,12,5,4848,DB Schenker,Delivered,5444.61,1005.18,DB7249975895,,41.75
1315,129,163,20,11,14,1060,CMA CGM,Delayed,7647.97,218.4,CMA5596023625,Weather,16.35
1316,183,205,20,4,9,984,CMA CGM,Delivered,11558.49,202.2,CMA2392270238,,25.46
1317,461,475,10,6,4,4300,DB Schenker,Delivered,8851.48,87361.12,DB9032856557,,39.88
1318,172,180,3,1,5,5210,FedEx,Delivered,9554.24,834.53,FED1542330815,,41.2
1319,375,643,11,11,1,3272,FedEx,In Transit,6229.6,101639.2,FED8471948727,,26.63
1320,91,122,15,9,3,936,DHL,Delivered,7316.72,52.92,DHL6314754329,,36.88
1321,436,42,8,8,2,4277,Maersk,In Transit,5429.93,2466.24,MAE6638853607,,28.41
1322,302,335,3,1,7,1276,UPS,Delayed,3860.45,223.38,UPS3498299346,,19.23
1323,453,183,8,10,14,3894,Maersk,In Transit,8841.38,2245.6,MAE6952661195,,35.11
1324,133,159,7,13,10,1952,FedEx,Delayed,8882.13,944.7,FED9899465102,,20.0
1325,609,629,17,15,3,4781,Maersk,Delivered,9052.39,157675.0,MAE2369665073,,42.78
1326,74,108,19,2,9,3119,CMA CGM,Delivered,5900.34,57708.0,CMA2807849699,,21.51
1327,491,515,9,16,3,2220,Maersk,Delivered,5915.16,33241.88,MAE4266209103,,37.66
1328,139,167,4,4,9,1620,DHL,Delivered,4096.17,335.94,DHL4880584707,,41.58
1329,383,411,22,16,13,3118,DB Schenker,Delivered,5200.32,235040.0,DB3507006225,,40.73
1330,513,139,5,15,14,3325,DHL,In Transit,10481.4,753.28,DHL8875933584,,31.1
1331,573,192,8,12,3,755,DHL,In Transit,5138.36,435.68,DHL9490676339,,31.72
1332,197,215,3,14,14,2009,CMA CGM,Delivered,11615.89,321.81,CMA6892838073,,41.12
1333,542,554,10,6,14,1749,UPS,Delayed,4507.34,38829.56,UPS9071044769,,20.11
1334,266,289,12,1,10,4051,DHL,Delayed,6460.8,219655.8,DHL2759127318,,30.0
1335,551,561,7,9,5,1402,FedEx,Delivered,10887.15,621.34,FED5093958539,,42.77
1336,640,670,13,5,9,3234,DB Schenker,Delivered,8822.06,212994.24,DB7294554265,,40.68
1337,203,214,15,16,7,1234,DB Schenker,Delayed,9721.74,76.26,DB4303116608,Vehicle Breakdown,12.01
1338,474,496,6,9,10,3073,UPS,Delivered,4024.69,1940.32,UPS9548394592,,40.87
1339,490,489,2,10,15,4292,DHL,In Transit,8128.0,795.6,DHL7530486248,,26.53
1340,323,337,14,5,1,203,UPS,Delayed,5498.07,12.54,UPS4245312506,Port Congestion,9.11
1341,518,542,8,5,16,3650,FedEx,Delayed,9575.25,2105.04,FED5815416053,,20.49
1342,233,250,9,12,5,4853,CMA CGM,Delivered,5889.07,72664.97,CMA8036217184,,39.47
1343,132,166,5,12,12,3448,FedEx,Delivered,7423.66,714.78,FED5023712766,,42.08
1344,267,272,3,11,16,4572,DB Schenker,Delivered,4603.25,732.36,DB9674655877,,41.17
1345,250,280,17,10,15,4070,DHL,Delivered,10965.21,134225.0,DHL5446988335,,41.27
1346,94,102,19,11,4,2460,UPS,Delivered,9019.63,41724.0,UPS3741272152,,39.23
1347,606,475,11,6,14,3646,DHL,In Transit,14357.98,113250.8,DHL7133080708,,29.47
1348,75,90,22,12,4,2826,CMA CGM,Delivered,8457.31,232400.0,CMA6084299413,,21.95
1349,274,308,22,3,15,219,UPS,Delivered,3816.71,16560.0,UPS1364966619,,42.85
1350,707,713,20,14,7,3820,DB Schenker,Delayed,6033.53,786.8,DB8496897909,,17.69
1351,317,323,7,8,15,278,DHL,Delayed,8561.03,134.42,DHL9724559870,,28.34
1352,512,544,17,13,14,3465,DB Schenker,Delivered,7213.72,114275.0,DB6034350446,,40.22
1353,514,278,2,8,5,4279,DHL,In Transit,2700.34,793.26,DHL7088786732,,30.47
1354,619,635,4,13,8,4879,DHL,Delivered,8757.23,1011.56,DHL9004725965,,41.16
1355,682,704,13,12,1,2634,FedEx,Delayed,9952.75,189514.56,FED3438881785,Vehicle Breakdown,16.94
1356,653,681,21,16,4,1875,DB Schenker,Delivered,5679.75,335.54,DB8332254505,,42.11
1357,508,542,2,8,8,1936,DHL,Delivered,7576.36,328.32,DHL8172773228,,42.29
1358,662,676,15,7,3,335,UPS,Delivered,7144.89,18.9,UPS7075930720,,39.21
1359,700,714,2,10,9,1605,FedEx,Delayed,4512.73,297.54,FED6370651270,,20.74
1360,292,311,19,5,7,3706,FedEx,Delayed,8519.53,68688.0,FED7298953666,,24.8
1361,605,617,6,12,16,4377,UPS,Delivered,7841.97,2763.75,UPS1863828963,,42.37
1362,671,710,4,3,3,1533,DHL,In Transit,3088.38,347.38,DHL5007497852,,28.02
1363,393,423,18,12,16,4604,UPS,Delivered,6761.06,195210.0,UPS5141004528,,40.5
1364,610,454,17,12,5,3643,UPS,In Transit,2583.66,131320.0,UPS8829537899,,32.54
1365,164,172,21,6,8,3079,DHL,Delivered,11193.26,551.19,DHL1048425107,,41.21
1366,366,717,11,9,13,1950,DHL,In Transit,2967.79,60561.28,DHL5477561766,,27.17
1367,474,484,16,1,2,3417,UPS,Delayed,8790.2,87975.0,UPS4502806809,Documentation Issue,20.88
1368,684,216,17,16,9,3920,DB Schenker,In Transit,4022.91,141295.0,DB8111530729,,35.52
1369,392,585,20,14,15,835,Maersk,In Transit,3390.9,172.0,MAE8366093815,,27.69
1370,128,145,21,13,4,3793,DB Schenker,Delivered,7695.87,679.06,DB6251311092,,38.02
1371,596,622,11,3,5,4323,UPS,Delayed,10748.27,134272.32,UPS4499171869,Port Congestion,25.27
1372,13,28,15,3,6,4404,DHL,Delayed,5651.33,272.1,DHL3376126496,Weather,11.69
1373,449,549,22,16,9,3427,CMA CGM,In Transit,8432.4,282320.0,CMA6543536863,,34.93
1374,78,100,1,2,5,310,DHL,Delivered,8768.58,61.32,DHL7378350267,,39.66
1375,25,56,10,12,9,4756,CMA CGM,Delivered,4883.45,105385.28,CMA9740132987,,20.36
1376,81,97,10,11,5,633,DHL,Delayed,4690.38,14057.12,DHL3544563216,Carrier Delay,23.54
1377,301,310,12,11,4,4023,FedEx,Delivered,9134.06,199596.15,FED6810912414,,39.36
1378,263,279,10,10,12,682,FedEx,Delayed,4879.37,15135.12,FED4202850917,,23.8
1379,675,708,6,11,9,2455,DHL,Delayed,10239.94,1693.76,DHL6058444398,Strikes,14.76
1380,488,513,12,9,5,1537,UPS,Delayed,3756.69,83344.95,UPS2805146676,,24.81
1381,236,269,10,14,13,1527,UPS,Delivered,7790.63,31024.84,UPS5727655673,,37.54
1382,80,102,12,3,8,4281,FedEx,Delivered,8325.32,212390.1,FED1536393129,,39.01
1383,625,186,10,14,2,4638,CMA CGM,In Transit,10711.75,102970.56,CMA7431133610,,36.16
1384,395,413,9,14,5,4057,CMA CGM,Delayed,5673.78,66388.42,CMA4571945582,Customs Delay,13.02
1385,281,297,21,4,10,1703,UPS,Delivered,9140.12,304.95,UPS9841838368,,40.72
1386,126,141,21,16,9,131,UPS,Delayed,6639.72,25.65,UPS5960121048,,21.36
1387,615,640,3,1,3,4955,CMA CGM,Delivered,6596.72,793.73,CMA3358877950,,41.47
1388,561,592,19,15,12,4221,Maersk,Delayed,10373.6,78246.0,MAE9400518116,Documentation Issue,10.83
1389,438,463,14,4,9,544,CMA CGM,Delivered,7008.79,33.54,CMA1935125234,,29.66
1390,241,255,11,8,16,3529,CMA CGM,Delivered,6241.36,100282.0,CMA7351153689,,39.41
1391,718,729,12,11,14,3866,DB Schenker,Delivered,14827.25,191803.95,DB7117257656,,38.01
1392,506,529,9,3,10,2679,FedEx,Delayed,9384.6,43840.51,FED6345634359,Carrier Delay,9.85
1393,543,179,6,15,10,2256,UPS,In Transit,6138.42,1556.41,UPS9985674716,,27.58
1394,413,430,20,10,3,3354,FedEx,Delayed,9308.6,690.8,FED5823165601,Security Check,17.51
1395,514,371,18,14,1,424,DHL,In Transit,9654.85,19665.0,DHL4713127142,,29.38
1396,662,717,13,14,10,2752,DHL,In Transit,2862.35,198039.92,DHL8407053739,,34.65
1397,172,192,2,13,3,1953,Maersk,Delayed,4053.86,361.98,MAE8616389032,Carrier Delay,15.99
1398,80,100,22,3,11,1365,DB Schenker,Delivered,7962.5,102880.0,DB7696438586,,38.09
1399,491,510,9,9,15,2453,CMA CGM,Delivered,5304.85,36721.79,CMA6171401518,,40.47
1400,524,548,1,12,1,3478,Maersk,Delayed,9711.91,752.22,MAE7581606355,,26.27
1401,431,450,4,2,8,591,UPS,Delivered,5504.35,122.54,UPS3089879115,,37.57
1402,61,66,6,1,7,332,Maersk,Delayed,7238.69,229.14,MAE4597488593,,19.33
1403,488,505,9,6,3,3046,FedEx,Delayed,3639.9,49846.93,FED6164758209,Port Congestion,9.22
1404,597,612,14,3,12,2536,UPS,Delayed,5769.95,156.72,UPS7089177144,,26.66
1405,126,146,11,14,8,3429,Maersk,Delivered,5066.7,97446.96,MAE9430276368,,40.77
1406,277,300,8,7,2,5203,FedEx,Delivered,5493.68,2745.68,FED9118747503,,39.55
1407,641,646,10,15,15,5158,CMA CGM,Delivered,8545.35,104781.6,CMA8171246116,,41.93
1408,116,143,17,9,2,685,UPS,Delivered,10135.31,22610.0,UPS2697694616,,41.68
1409,150,168,15,2,9,2186,UPS,Delivered,3018.29,123.6,UPS2228926268,,40.26
1410,25,37,15,16,4,881,FedEx,Delivered,8923.62,49.8,FED7428573726,,42.08
1411,634,665,10,11,5,323,Maersk,Delayed,5948.4,7179.48,MAE6027718223,Port Congestion,12.12
1412,562,473,20,4,7,1493,UPS,In Transit,5386.39,307.4,UPS4198484605,,26.96
1413,628,651,21,7,6,4021,DB Schenker,Delayed,6383.43,786.79,DB7330031774,Vehicle Breakdown,13.22
1414,559,580,3,11,9,4173,DHL,Delayed,12149.63,730.49,DHL2940354375,Customs Delay,9.56
1415,123,136,5,1,9,3206,DB Schenker,Delayed,2925.18,726.44,DB8947386605,,24.02
1416,274,293,16,8,5,842,UPS,Delayed,3936.98,21675.0,UPS5630194352,Strikes,24.67
1417,96,113,11,10,4,5170,DHL,Delivered,4092.57,146939.52,DHL7075685994,,36.74
1418,151,166,14,5,12,1595,UPS,Delayed,6760.87,98.58,UPS2040728372,,18.74
1419,14,26,11,3,6,3220,DHL,Delivered,2633.69,91505.44,DHL5752902346,,39.4
1420,238,252,14,4,7,3922,Maersk,Delayed,5153.83,242.34,MAE7208261934,,29.2
1421,135,153,12,16,6,1466,UPS,Delayed,3375.12,79501.5,UPS4269834047,Weather,14.02
1422,211,220,9,12,10,4070,CMA CGM,Delivered,3940.16,60938.15,CMA3406671339,,39.76
1423,331,346,9,9,11,1475,Maersk,Delayed,8367.61,24136.91,MAE3381096459,,17.71
1424,504,652,18,13,12,2456,UPS,In Transit,9232.77,113805.0,UPS5210754203,,27.35
1425,181,215,7,16,5,209,FedEx,Delayed,9428.72,101.05,FED9882027971,,29.88
1426,276,310,3,16,1,4551,UPS,Delivered,4091.38,728.96,UPS8457574795,,42.71
1427,20,26,11,9,12,628,FedEx,Delivered,5946.54,17854.72,FED9936900355,,36.52
1428,728,731,18,14,3,2990,DHL,Delivered,16989.48,126765.0,DHL3123883046,,42.62
1429,184,200,1,2,15,1749,FedEx,Delivered,9184.93,346.08,FED8563873630,,40.61
1430,495,513,20,16,4,2475,UPS,Delivered,5424.88,466.4,UPS8658496765,,42.08
1431,339,371,20,10,15,4599,UPS,Delivered,8654.58,866.8,UPS1582878556,,39.42
1432,203,230,13,7,14,961,Maersk,Delivered,4600.36,63241.4,MAE4079591758,,39.81
1433,548,409,22,3,7,1324,DB Schenker,In Transit,8220.55,109040.0,DB3788615973,,31.0
1434,428,433,13,4,5,1076,FedEx,Delivered,3064.8,70858.32,FED1354766172,,40.78
1435,35,56,11,12,11,2876,DB Schenker,Delayed,3349.44,89333.92,DB4817740208,,18.97
1436,278,306,16,11,2,175,Maersk,Delayed,5702.27,4500.0,MAE6333689674,Carrier Delay,9.1
1437,638,669,14,9,8,4309,UPS,Delivered,10587.12,243.66,UPS6825897883,,38.47
1438,655,619,10,9,2,1651,FedEx,In Transit,3613.59,36652.0,FED1875978094,,33.32
1439,410,429,7,7,15,3526,DB Schenker,Delayed,3110.77,1706.57,DB3017134644,,19.77
1440,621,654,11,11,1,1286,UPS,Delivered,3245.85,36553.92,UPS9868131792,,40.83
1441,1,30,14,7,4,4224,CMA CGM,Delivered,4549.98,238.8,CMA7283291997,,42.74
1442,688,527,6,9,1,4572,UPS,In Transit,8332.93,3154.36,UPS8517675580,,26.77
1443,389,399,3,13,9,3907,UPS,Delayed,4617.03,683.91,UPS8420827721,Security Check,20.13
1444,456,537,6,8,7,1964,DHL,In Transit,7247.12,1355.41,DHL9603857721,,30.52
1445,580,527,20,2,14,2635,CMA CGM,In Transit,7809.84,542.8,CMA4359978374,,35.07
1446,450,459,13,3,16,423,DB Schenker,Delivered,9511.59,27812.24,DB5872230978,,37.63
1447,654,685,14,15,10,430,DB Schenker,Delivered,4513.18,24.3,DB8959278094,,40.95
1448,393,423,4,7,9,325,DB Schenker,Delayed,3903.52,73.7,DB9404025497,,27.96
1449,1,21,3,4,14,3500,DHL,Delivered,3301.23,560.66,DHL6811090651,,42.57
1450,382,408,10,5,1,562,CMA CGM,Delivered,4383.82,11426.8,CMA7202994676,,40.89
1451,381,455,9,5,9,3623,CMA CGM,In Transit,9649.2,59285.59,CMA8640188624,,31.09
1452,403,413,10,3,15,541,CMA CGM,Delivered,6478.9,11987.36,CMA6765382917,,25.13
1453,122,133,2,4,9,125,UPS,Delivered,4239.67,21.24,UPS9233394884,,42.08
1454,122,151,17,7,2,2418,UPS,Delivered,5862.24,79730.0,UPS8145532000,,40.17
1455,375,388,5,14,5,2337,FedEx,Delivered,3188.51,484.66,FED8650024194,,36.69
1456,6,20,17,14,4,3875,Maersk,Delayed,5788.2,139650.0,MAE2401976976,Customs Delay,24.57
1457,241,250,10,10,5,2430,DHL,Delayed,7808.08,53943.12,DHL8610951602,,26.05
1458,59,85,8,7,4,414,DHL,Delayed,3698.89,238.56,DHL1147445464,,25.89
1459,599,332,9,11,6,1690,DB Schenker,In Transit,4335.66,27648.6,DB2510520909,,28.07
1460,171,194,18,10,7,4708,UPS,Delivered,5811.04,199620.0,UPS4403411273,,40.73
1461,467,492,19,15,2,2172,DB Schenker,Delivered,6875.15,36846.0,DB5413570858,,39.03
1462,499,523,5,2,12,3584,FedEx,Delayed,8458.56,812.02,FED7823721303,Carrier Delay,19.77
1463,539,664,3,10,10,2032,DHL,In Transit,3170.46,355.81,DHL5172875080,,26.9
1464,251,266,14,6,1,4706,CMA CGM,Delivered,7468.4,266.1,CMA4440527381,,40.73
1465,144,170,4,16,16,4204,DB Schenker,Delayed,4924.31,952.38,DB7811473084,,30.04
1466,606,633,9,7,12,2527,UPS,Delayed,10461.8,41345.78,UPS4038851253,Carrier Delay,9.41
1467,325,346,20,15,11,3373,CMA CGM,Delivered,9528.12,635.6,CMA7220004749,,42.78
1468,502,514,3,11,1,4533,DHL,Delivered,5572.88,726.07,DHL4170172055,,39.11
1469,287,300,11,15,14,3295,FedEx,Delivered,4240.77,93646.8,FED6943723723,,42.1
1470,583,616,14,3,16,4515,DHL,Delayed,3392.8,279.0,DHL5657462439,Port Congestion,22.02
1471,473,158,19,8,16,4379,DB Schenker,In Transit,9692.92,81162.0,DB6888206958,,31.85
1472,493,526,13,11,7,3059,FedEx,Delivered,5732.63,201394.16,FED9505003635,,41.25
1473,404,569,15,15,11,4087,DHL,In Transit,7450.86,252.54,DHL8461362850,,35.19
1474,157,174,18,2,11,317,Maersk,Delayed,3966.81,14670.0,MAE4584810665,,22.38
1475,180,195,15,15,12,3283,CMA CGM,Delivered,6322.42,202.5,CMA1071753752,,21.38
1476,401,430,3,11,5,2011,UPS,Delivered,5024.58,322.15,UPS4697826183,,40.79
1477,529,547,4,10,16,3312,FedEx,Delivered,7997.48,686.62,FED3341200523,,41.69
1478,29,56,16,10,14,3105,CMA CGM,Delivered,6437.37,73150.0,CMA4158752509,,41.4
1479,93,123,9,3,6,4881,Maersk,Delivered,5368.8,73094.0,MAE5036584464,,41.63
1480,213,239,5,13,9,1545,DHL,Delivered,7999.07,320.32,DHL4727860851,,39.29
1481,201,235,9,14,15,2781,DHL,Delivered,12045.77,41647.69,DHL4116895575,,41.76
1482,537,73,16,8,9,2650,FedEx,In Transit,8333.04,68225.0,FED2303633117,,27.05
1483,590,616,16,4,9,3342,CMA CGM,Delivered,8275.98,78750.0,CMA3002266178,,40.0
1484,520,531,22,9,5,4252,DHL,Delivered,5178.11,320560.0,DHL5107679875,,36.53
1485,684,707,13,8,9,2543,Maersk,Delayed,9670.82,183015.72,MAE7272770611,,21.35
1486,372,22,19,9,8,631,FedEx,In Transit,4367.11,11700.0,FED5588990364,,29.69
1487,425,443,5,15,6,1279,DB Schenker,In Transit,2545.75,289.74,DB3594633353,,30.01
1488,385,411,15,12,5,246,DHL,Delayed,7345.46,15.18,DHL5175966063,,26.13
1489,656,673,15,13,1,1896,UPS,Delayed,4723.58,117.18,UPS8689770343,,22.18
1490,507,531,2,12,11,2274,UPS,Delivered,3156.85,385.74,UPS2427217181,,39.38
1491,693,135,17,7,15,4355,CMA CGM,In Transit,3704.24,156975.0,CMA8921224905,,28.31
1492,94,99,13,11,13,2571,DHL,Delivered,2946.31,169319.24,DHL4168841800,,38.89
1493,92,105,6,12,6,521,Maersk,Delivered,3534.91,328.97,MAE5266351973,,37.95
1494,141,159,5,11,11,3428,UPS,Delayed,4855.46,776.6,UPS2706745253,Port Congestion,9.84
1495,508,639,19,13,14,4459,DB Schenker,In Transit,8829.74,82656.0,DB7379088215,,32.24
1496,454,144,12,5,9,3570,CMA CGM,In Transit,7281.42,193541.4,CMA5725888856,,32.93
1497,36,42,11,4,4,4749,DB Schenker,Delivered,4960.92,134966.0,DB4094408418,,40.48
1498,112,126,15,16,7,4107,DB Schenker,Delayed,7846.76,253.74,DB2445255016,Strikes,16.55
1499,195,200,15,14,3,1047,FedEx,Delivered,3557.24,59.22,FED6908923454,,38.94
1500,517,551,7,6,4,2494,DB Schenker,Delayed,8232.48,1206.96,DB1917689650,Documentation Issue,23.41
1501,88,112,21,4,7,4368,DB Schenker,Delivered,10214.17,782.04,DB9921991558,,39.84
1502,96,108,1,16,8,1849,UPS,Delayed,6052.47,399.84,UPS6622940459,Strikes,16.82
1503,380,725,7,7,14,4383,UPS,In Transit,6925.3,2121.58,UPS1423619116,,26.03
1504,653,678,21,2,16,3465,DHL,Delayed,2833.31,677.92,DHL6384481159,Carrier Delay,14.45
1505,532,547,11,9,11,2683,DB Schenker,Delayed,10329.07,83332.08,DB4531831079,Documentation Issue,15.12
1506,431,452,19,10,16,3174,DHL,Delayed,4318.53,58842.0,DHL7163103124,Documentation Issue,15.43
1507,526,551,10,7,15,708,UPS,Delayed,5978.09,15717.24,UPS4329637900,,24.65
1508,602,617,12,9,11,2251,DB Schenker,Delivered,11206.26,111670.65,DB8845095282,,39.93
1509,384,408,17,14,15,4859,CMA CGM,Delivered,7752.1,160265.0,CMA9333104018,,40.41
1510,601,631,11,14,14,237,FedEx,Delivered,8244.54,6755.84,FED7072802292,,41.41
1511,646,674,19,10,7,4035,UPS,Delivered,2827.25,68436.0,UPS8056497480,,41.72
1512,181,186,10,1,1,3498,DHL,Delayed,8925.43,77659.12,DHL5927501395,,26.42
1513,44,74,3,5,3,2630,UPS,Delivered,4818.28,421.26,UPS2461568477,,42.64
1514,606,629,1,1,10,2715,Maersk,Delayed,9720.86,587.16,MAE3368525514,Documentation Issue,8.9
1515,528,551,11,2,4,4992,DHL,Delivered,6009.2,141872.64,DHL5783266771,,37.75
1516,591,606,14,7,1,1945,UPS,Delivered,10400.76,109.98,UPS4625341469,,36.54
1517,45,51,12,9,11,3294,DHL,Delivered,5759.42,163425.6,DHL7534070292,,40.66
1518,669,681,2,13,3,1503,CMA CGM,Delivered,5422.06,254.88,CMA5439882347,,42.27
1519,265,277,2,9,1,4407,FedEx,Delivered,7288.11,747.36,FED3568187709,,38.06
1520,647,634,8,8,3,1039,FedEx,In Transit,5844.97,599.2,FED9679270337,,35.71
1521,208,218,3,9,4,4765,Maersk,Delivered,4088.34,763.3,MAE5572501423,,36.88
1522,653,731,21,15,6,2775,UPS,In Transit,3095.71,543.02,UPS7040971912,,35.79
1523,370,718,21,15,2,4708,UPS,In Transit,4787.23,921.12,UPS5170879550,,29.53
1524,542,457,16,2,3,4546,UPS,In Transit,9533.35,117025.0,UPS1340509512,,26.85
1525,720,731,11,10,15,2075,DHL,Delivered,6980.25,58962.8,DHL2638459050,,39.62
1526,407,422,11,4,4,383,CMA CGM,Delayed,2595.79,11883.04,CMA6184317383,Customs Delay,13.0
1527,4,29,17,7,5,3125,DHL,Delivered,3782.79,103075.0,DHL7062085260,,38.32
1528,504,521,5,11,9,3614,DB Schenker,Delayed,6969.16,818.84,DB6240809025,Security Check,13.86
1529,472,504,17,1,1,3709,UPS,Delivered,8033.34,122325.0,UPS4777538696,,41.66
1530,596,615,2,12,16,123,UPS,Delivered,3933.8,20.88,UPS6842063177,,39.96
1531,698,705,11,14,8,3723,DHL,Delivered,6021.65,105771.12,DHL2419573231,,38.5
1532,507,516,12,1,12,109,DHL,Delivered,8030.74,5422.95,DHL2868827402,,40.42
1533,547,93,12,6,2,2359,Maersk,In Transit,2916.58,127886.85,MAE7322588322,,33.44
1534,282,307,10,16,6,595,Maersk,Delivered,9627.41,12095.16,MAE7176285488,,38.25
1535,251,265,4,13,3,858,CMA CGM,Delivered,7761.8,177.76,CMA8587739117,,39.15
1536,522,731,22,3,15,2712,UPS,In Transit,3102.58,223440.0,UPS1620791592,,27.07
