procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
9038,521,18,8,1544,162.59,251041.86,29.0,532,98.2,PO-2024-972316
9039,585,18,8,3420,192.0,656643.82,28.0,624,98.2,PO-2024-669194
9040,643,10,6,348,371.98,129450.25,19.0,664,96.5,PO-2024-214166
9041,296,12,5,554,805.63,446323.75,29.0,330,94.2,PO-2023-567348
9042,608,22,9,5779,255.99,1479411.72,25.0,622,98.3,PO-2024-110103
9043,93,21,11,962,82.88,79727.07,30.0,127,94.0,PO-2023-517668
9044,469,21,10,1907,51.13,97509.31,20.0,495,95.1,PO-2024-688032
9045,389,7,11,4086,252.91,1033395.31,31.0,417,98.5,PO-2024-221583
9046,165,21,12,5352,61.99,331802.72,20.0,207,93.6,PO-2023-812882
9047,559,7,7,2875,215.82,620506.41,24.0,597,96.6,PO-2024-803772
9048,377,19,6,5648,196.71,1111002.01,20.0,396,96.4,PO-2024-869531
9049,312,5,8,1224,171.33,209694.63,29.0,328,97.9,PO-2023-691234
9050,404,16,9,3758,453.78,1705332.81,30.0,416,98.1,PO-2024-732055
9051,469,9,10,4962,447.67,2221345.02,21.0,500,97.2,PO-2024-645241
9052,515,21,11,1604,53.84,86359.31,30.0,527,95.4,PO-2024-434278
9053,590,10,8,5057,455.62,2304079.37,32.0,604,93.2,PO-2024-463692
9054,157,12,3,3084,542.78,1673948.42,30.0,180,93.9,PO-2023-640974
9055,95,20,6,886,106.55,94403.45,19.0,115,98.6,PO-2023-212022
9056,139,6,4,1338,299.79,401122.67,32.0,170,94.6,PO-2023-338817
9057,454,18,8,3127,151.16,472671.66,31.0,492,99.1,PO-2024-812509
9058,662,10,5,2472,371.98,919543.15,29.0,698,93.5,PO-2024-642694
9059,297,18,1,1400,236.61,331270.21,31.0,320,97.1,PO-2023-900177
9060,506,17,11,5301,538.4,2854056.61,30.0,528,96.0,PO-2024-675597
9061,85,7,5,3881,194.83,756181.28,32.0,101,98.8,PO-2023-162800
9062,319,15,5,3659,39.4,144176.42,30.0,352,96.9,PO-2023-281469
9063,70,3,4,3159,151.55,478722.6,33.0,105,94.7,PO-2023-231204
9064,213,8,7,2641,31.72,83791.59,21.0,227,98.6,PO-2023-288406
9065,689,7,1,1681,215.35,362009.82,30.0,721,97.6,PO-2024-760096
9066,448,22,12,3746,201.54,754974.12,21.0,473,94.1,PO-2024-171263
9067,604,10,7,3371,455.62,1535901.04,21.0,640,93.3,PO-2024-991830
9068,614,15,13,5114,65.18,333320.72,21.0,632,99.4,PO-2024-567003
9069,50,17,1,5773,989.57,5712778.52,29.0,78,99.1,PO-2023-980979
9070,156,13,10,5160,213.83,1103341.98,19.0,181,99.3,PO-2023-156530
9071,372,1,10,2479,361.3,895641.79,20.0,398,95.3,PO-2024-799169
9072,211,22,3,3836,211.09,809737.3,26.0,221,95.5,PO-2023-701648
9073,371,11,11,842,169.61,142813.37,29.0,413,94.7,PO-2024-884867
9074,549,12,1,1694,734.84,1244823.33,31.0,589,99.3,PO-2024-186046
9075,68,22,13,4483,259.78,1164618.35,19.0,105,94.2,PO-2023-148589
9076,97,14,3,1002,101.82,102023.87,32.0,126,98.6,PO-2023-210580
9077,239,17,12,2137,504.79,1078738.82,18.0,270,96.5,PO-2023-624193
9078,473,13,13,4999,176.36,881607.21,20.0,488,94.6,PO-2024-367568
9079,667,8,13,3879,38.31,148622.63,22.0,690,95.5,PO-2024-348873
9080,616,3,7,4927,198.38,977378.06,20.0,657,96.2,PO-2024-401793
9081,587,10,3,5102,455.62,2324582.34,25.0,627,98.8,PO-2024-556529
9082,430,19,3,5992,117.57,704458.67,29.0,473,95.0,PO-2024-810423
9083,431,17,9,92,587.83,54080.61,29.0,445,93.9,PO-2024-943084
9084,636,18,13,2569,255.05,655227.48,21.0,648,96.1,PO-2024-573747
9085,558,20,5,5166,107.91,557453.07,28.0,601,95.8,PO-2024-773717
9086,556,11,9,910,144.74,131715.97,28.0,599,93.5,PO-2024-379405
9087,670,8,4,4389,38.31,168163.12,29.0,713,97.7,PO-2024-260929
9088,39,17,8,5282,989.57,5226900.43,30.0,54,96.4,PO-2023-545905
9089,214,9,6,1025,441.95,453001.36,19.0,237,96.0,PO-2023-303053
9090,100,10,9,3872,505.71,1958144.63,28.0,133,96.7,PO-2023-446973
9091,590,18,9,2545,192.0,488642.85,31.0,629,96.4,PO-2024-810712
9092,330,17,2,1717,599.63,1029557.35,25.0,364,93.2,PO-2023-936576
9093,402,1,10,4745,233.37,1107341.98,20.0,414,97.1,PO-2024-394581
9094,651,8,5,3890,38.31,149044.1,28.0,688,95.2,PO-2024-865433
9095,593,3,11,3086,149.34,460841.63,28.0,612,93.4,PO-2024-158345
9096,577,4,12,4575,460.43,2106488.1,20.0,601,95.9,PO-2024-219117
9097,659,7,7,4624,156.75,724837.65,20.0,697,96.5,PO-2024-594661
9098,528,20,5,1267,81.29,102996.14,31.0,556,93.9,PO-2024-661764
9099,12,12,3,4830,286.9,1385723.54,29.0,53,93.6,PO-2023-285471
9100,113,3,2,4241,165.76,702957.38,29.0,125,97.6,PO-2023-283939
9101,674,7,1,3077,215.35,662643.79,32.0,707,93.9,PO-2024-351057
9102,113,16,13,3598,591.98,2129935.08,18.0,156,94.2,PO-2023-947648
9103,597,9,6,3166,653.72,2069667.38,18.0,611,94.4,PO-2024-409639
9104,522,15,8,3151,41.55,130924.48,33.0,560,94.9,PO-2024-207241
9105,235,21,12,4954,50.48,250073.56,21.0,252,95.7,PO-2023-549049
9106,473,4,4,2914,280.5,817376.98,32.0,497,93.2,PO-2024-179496
9107,324,18,6,2429,154.19,374529.24,19.0,364,93.2,PO-2023-693038
9108,212,2,7,1583,149.52,236691.73,19.0,251,93.5,PO-2023-285417
9109,134,18,13,2092,204.4,427617.83,17.0,149,93.3,PO-2023-112716
9110,52,13,9,1865,341.31,636533.5,30.0,67,97.6,PO-2023-506684
9111,283,14,13,652,113.05,73710.16,20.0,297,96.1,PO-2023-441096
9112,723,11,13,315,193.25,60874.33,18.0,731,97.3,PO-2024-692053
9113,221,8,3,834,31.72,26460.5,28.0,238,98.7,PO-2023-630238
9114,727,4,5,116,614.74,71310.33,29.0,731,93.4,PO-2024-557871
9115,203,20,6,231,79.16,18284.81,18.0,218,98.5,PO-2023-149540
9116,292,21,2,2115,92.02,194619.68,31.0,330,97.7,PO-2023-408287
9117,325,17,11,5900,599.63,3537791.73,30.0,349,99.2,PO-2023-601852
9118,369,19,6,170,196.71,33440.22,19.0,390,94.2,PO-2024-475814
9119,141,5,4,3983,227.12,904590.7,31.0,162,98.2,PO-2023-840461
9120,357,13,10,5017,163.39,819710.26,17.0,389,93.1,PO-2023-906824
9121,424,18,7,2743,163.36,448106.93,19.0,434,97.4,PO-2024-768282
9122,695,16,12,4234,598.2,2532794.83,20.0,719,95.7,PO-2024-566537
9123,129,10,13,1690,485.05,819750.25,21.0,169,94.2,PO-2023-802473
9124,702,19,5,877,224.13,196556.14,27.0,728,94.9,PO-2024-424024
9125,475,3,9,5179,102.27,529628.45,31.0,505,93.3,PO-2024-945953
9126,579,10,4,4890,455.62,2227990.53,30.0,615,94.2,PO-2024-294599
9127,177,19,5,4957,124.0,614628.6,31.0,192,97.2,PO-2023-975885
9128,551,22,13,219,287.76,63020.98,20.0,571,94.8,PO-2024-771321
9129,516,6,5,5902,203.05,1198419.63,31.0,553,94.4,PO-2024-210775
9130,347,15,11,373,31.13,11611.28,28.0,387,97.7,PO-2023-269751
9131,409,20,13,1638,81.68,133787.4,20.0,438,98.2,PO-2024-572650
9132,704,21,10,5521,112.06,618692.39,19.0,714,93.1,PO-2024-555233
9133,342,2,8,2559,115.05,294399.54,32.0,358,95.2,PO-2023-282610
9134,179,11,10,3522,106.91,376547.53,19.0,208,97.4,PO-2023-258131
9135,93,10,4,2498,505.71,1263286.48,30.0,123,95.1,PO-2023-272185
9136,129,18,12,3832,204.4,783284.67,22.0,139,97.0,PO-2023-622776
9137,556,19,10,3332,167.87,559326.57,21.0,576,99.3,PO-2024-848586
9138,533,7,8,198,162.59,32193.19,29.0,550,97.3,PO-2024-219682
9139,425,16,3,5281,453.78,2396450.92,29.0,459,98.7,PO-2024-708591
9140,219,19,3,1606,100.96,162138.94,29.0,252,96.3,PO-2023-405941
9141,310,8,10,1404,37.69,52913.63,21.0,350,97.3,PO-2023-459183
9142,26,2,5,5760,79.58,458390.14,29.0,55,93.3,PO-2023-637270
9143,238,15,2,4410,33.17,146285.72,26.0,257,97.6,PO-2023-314552
9144,209,6,8,4165,232.19,967107.86,27.0,241,97.3,PO-2023-124551
9145,550,17,10,4235,839.32,3554543.82,19.0,567,97.3,PO-2024-130559
9146,327,14,12,1897,73.67,139749.71,21.0,347,96.1,PO-2023-610484
9147,155,21,5,3072,61.99,190451.79,29.0,172,98.6,PO-2023-714069
9148,250,16,10,2142,88.35,189243.95,20.0,267,93.7,PO-2023-422680
9149,411,16,10,4608,453.78,2091052.04,20.0,435,95.6,PO-2024-895410
9150,115,5,11,3480,236.79,824015.95,31.0,148,98.3,PO-2023-720901
9151,563,11,9,2051,144.74,296867.54,28.0,586,98.7,PO-2024-711893
9152,651,10,3,5992,371.98,2228924.98,28.0,662,96.6,PO-2024-757078
9153,133,22,9,1120,272.53,305242.33,27.0,163,96.3,PO-2023-676476
9154,709,9,9,5279,981.12,5179317.68,30.0,723,93.8,PO-2024-447892
9155,97,21,9,3621,82.88,300095.34,30.0,112,93.6,PO-2023-666850
9156,110,7,13,3673,213.11,782761.79,19.0,133,97.0,PO-2023-810064
9157,672,21,3,1684,83.75,141031.7,25.0,707,93.2,PO-2024-510520
9158,208,6,10,2025,232.19,470202.5,20.0,236,99.0,PO-2023-892589
9159,455,21,12,4132,58.78,242892.46,20.0,495,95.0,PO-2024-592365
9160,249,10,1,4713,75.48,355716.64,32.0,262,98.4,PO-2023-685609
9161,411,13,13,5802,219.12,1271312.17,23.0,423,95.3,PO-2024-793422
9162,382,14,2,351,120.84,42413.17,29.0,416,93.3,PO-2024-499499
9163,96,14,8,4249,101.82,432634.16,27.0,117,96.8,PO-2023-824076
9164,502,14,5,2638,66.15,174494.97,30.0,544,98.6,PO-2024-998776
9165,542,7,11,1845,162.59,299982.02,31.0,558,96.7,PO-2024-133900
9166,92,12,4,5584,725.6,4051725.28,33.0,132,95.9,PO-2023-979290
9167,160,8,7,1004,38.97,39121.71,19.0,199,95.2,PO-2023-311493
9168,298,15,4,4016,60.47,242840.79,32.0,311,95.4,PO-2023-361144
9169,30,20,13,2591,42.13,109158.23,24.0,60,97.7,PO-2023-214259
9170,112,8,11,5775,52.09,300817.39,32.0,149,97.1,PO-2023-869120
9171,467,6,5,4859,192.84,937016.48,30.0,477,95.5,PO-2024-715927
9172,123,16,12,248,567.8,140812.86,20.0,157,94.0,PO-2023-312409
9173,1,12,8,5340,286.9,1532042.18,29.0,29,97.6,PO-2023-271353
9174,156,14,3,961,76.17,73196.54,28.0,181,97.6,PO-2023-675294
9175,651,19,12,643,121.92,78394.56,20.0,672,98.4,PO-2024-363859
9176,638,5,12,3906,283.39,1106898.8,21.0,648,97.9,PO-2024-571837
9177,303,19,2,3338,184.04,614317.23,31.0,343,96.0,PO-2023-454874
9178,237,8,9,2988,31.72,94800.94,29.0,258,93.6,PO-2023-433773
9179,77,14,6,3576,93.09,332893.38,22.0,100,99.0,PO-2023-375998
9180,121,9,6,2582,695.95,1796951.1,19.0,131,96.6,PO-2023-303736
9181,160,7,7,4478,159.42,713881.13,18.0,170,99.4,PO-2023-612804
9182,576,20,3,3211,107.91,346492.8,32.0,587,98.2,PO-2024-276114
9183,229,22,10,2425,173.07,419695.3,22.0,251,94.7,PO-2023-484860
9184,398,9,1,5108,556.21,2841139.98,34.0,438,95.1,PO-2024-376082
9185,464,5,13,5829,146.09,851559.71,20.0,500,98.4,PO-2024-241193
9186,651,13,3,1191,210.26,250410.94,27.0,691,93.6,PO-2024-409739
9187,290,22,4,1430,315.48,451152.1,32.0,318,97.0,PO-2023-654438
9188,280,12,7,209,805.63,168378.46,20.0,306,99.0,PO-2023-834274
9189,592,20,11,3338,95.99,320431.76,29.0,608,94.2,PO-2024-988430
9190,62,8,4,226,47.62,10763.0,29.0,90,93.4,PO-2023-557777
9191,686,12,12,5149,733.23,3775386.51,17.0,729,96.7,PO-2024-777091
9192,221,3,6,1196,100.96,120746.05,24.0,249,93.6,PO-2023-388945
9193,458,2,5,3184,124.18,395380.85,32.0,476,94.1,PO-2024-800141
9194,199,21,9,3885,61.57,239191.65,28.0,214,96.1,PO-2023-791696
9195,285,9,4,4126,805.63,3324064.63,32.0,308,93.3,PO-2023-346040
9196,587,6,5,3932,281.6,1107246.28,31.0,608,93.5,PO-2024-710688
9197,579,17,12,4537,746.66,3387619.04,20.0,621,96.9,PO-2024-769150
9198,377,16,10,2140,702.52,1503413.41,20.0,409,98.2,PO-2024-699153
9199,72,19,9,414,151.55,62738.57,33.0,111,99.1,PO-2023-280687
9200,303,5,4,4348,262.91,1143119.32,33.0,325,99.4,PO-2023-693988
9201,554,17,13,3650,839.32,3063538.35,21.0,589,93.8,PO-2024-884838
9202,288,13,2,5935,317.38,1883621.76,29.0,306,96.6,PO-2023-434880
9203,28,15,2,5708,21.53,122913.94,29.0,41,95.4,PO-2023-792189
9204,417,20,10,4087,81.68,333815.09,23.0,455,94.5,PO-2024-687828
9205,611,18,13,2380,255.05,607022.74,20.0,651,94.6,PO-2024-206913
9206,599,11,5,5826,128.76,750175.49,31.0,636,97.4,PO-2024-142036
9207,604,1,8,2525,274.28,692555.9,29.0,622,98.7,PO-2024-749131
9208,311,18,5,5795,154.19,893535.19,30.0,336,95.4,PO-2023-429508
9209,269,3,13,3525,24.74,87200.14,20.0,300,95.1,PO-2023-654504
9210,99,20,2,4049,106.55,431421.66,31.0,138,98.1,PO-2023-442623
9211,113,3,3,3998,165.76,662679.46,28.0,136,96.4,PO-2023-210992
9212,380,13,11,803,339.23,272396.99,28.0,392,96.1,PO-2024-716893
9213,537,2,3,2055,153.56,315558.5,28.0,558,97.9,PO-2024-898648
9214,178,15,10,5938,40.73,241910.99,19.0,221,96.3,PO-2023-571635
9215,311,20,3,5812,77.09,448052.91,28.0,324,97.1,PO-2023-485944
9216,170,12,7,3320,542.78,1802045.64,17.0,195,93.4,PO-2023-511779
9217,408,16,2,3847,453.78,1745719.88,29.0,437,97.0,PO-2024-794184
9218,579,1,10,515,274.28,141253.97,21.0,612,93.4,PO-2024-352307
9219,552,6,10,4301,316.54,1361459.83,22.0,571,95.2,PO-2024-855372
9220,9,2,12,1046,79.58,83242.38,18.0,46,95.9,PO-2023-579166
9221,127,18,9,2072,204.4,423529.7,32.0,150,93.5,PO-2023-249487
9222,204,8,12,4072,38.69,157573.42,22.0,216,97.8,PO-2023-464213
9223,370,20,3,811,126.45,102549.71,27.0,380,98.7,PO-2024-941633
9224,321,16,10,5431,428.3,2326132.99,18.0,336,94.0,PO-2023-747951
9225,637,16,4,1340,708.47,949356.47,29.0,659,94.4,PO-2024-837184
9226,13,14,1,4140,40.26,166674.55,34.0,32,94.8,PO-2023-635034
9227,285,11,2,5393,158.68,855802.2,29.0,303,96.5,PO-2023-111719
9228,275,21,13,3426,92.02,315256.28,19.0,303,97.7,PO-2023-525288
9229,531,6,7,2963,238.46,706573.7,20.0,572,97.2,PO-2024-921668
9230,64,2,8,430,184.02,79126.13,32.0,74,94.2,PO-2023-909948
9231,238,13,7,3551,174.11,618242.78,20.0,270,93.3,PO-2023-582982
9232,421,20,10,4362,81.68,356276.35,21.0,443,98.7,PO-2024-203676
9233,443,22,8,1345,201.54,271073.2,32.0,454,96.6,PO-2024-942977
9234,592,12,5,5202,653.72,3400634.78,29.0,619,98.5,PO-2024-452445
9235,720,10,5,3263,683.81,2231273.45,32.0,731,97.7,PO-2024-525130
9236,700,4,5,3986,459.42,1831257.5,30.0,719,99.4,PO-2024-626600
9237,110,3,6,160,165.76,26520.44,21.0,128,94.2,PO-2023-329436
9238,13,16,4,5328,234.06,1247108.7,31.0,30,93.5,PO-2023-992218
9239,490,2,11,5297,130.76,692599.1,28.0,507,96.5,PO-2024-382830
9240,308,2,10,4140,145.63,602875.68,22.0,342,95.7,PO-2023-624065
9241,669,13,8,5953,210.26,1251634.23,31.0,708,99.0,PO-2024-380097
9242,583,6,7,3332,281.6,938287.02,20.0,623,94.7,PO-2024-131790
9243,223,15,1,2932,33.17,97258.44,29.0,252,95.2,PO-2023-252646
9244,45,15,7,1067,65.02,69384.4,19.0,76,97.8,PO-2023-651835
9245,62,4,7,1406,415.66,584422.7,25.0,94,94.2,PO-2023-694430
9246,211,17,6,5023,615.68,3092560.15,20.0,250,93.6,PO-2023-515572
9247,452,11,4,5884,101.37,596476.02,33.0,486,97.8,PO-2024-837687
9248,613,16,7,458,708.47,324481.54,22.0,646,98.4,PO-2024-258767
9249,5,5,9,5333,93.63,499301.46,28.0,36,97.2,PO-2023-488007
9250,467,21,3,5335,51.13,272790.86,30.0,506,96.0,PO-2024-303283
9251,119,19,3,3797,165.76,629363.15,29.0,137,94.1,PO-2023-933947
9252,691,2,3,1633,203.39,332129.94,29.0,711,96.8,PO-2024-139061
9253,172,19,9,202,124.0,25046.39,28.0,184,98.5,PO-2023-230043
9254,445,18,5,400,151.16,60463.27,29.0,473,97.6,PO-2024-646197
9255,528,19,4,2968,126.46,375331.29,32.0,564,93.5,PO-2024-565755
9256,1,9,7,2640,286.9,757414.11,18.0,45,94.1,PO-2023-453793
9257,436,8,12,3122,36.95,115347.15,20.0,451,95.0,PO-2024-585497
9258,547,8,2,4535,39.74,180226.4,29.0,558,95.4,PO-2024-373160
9259,90,10,11,2474,462.36,1143885.87,32.0,112,96.6,PO-2023-749214
9260,96,15,12,2041,54.45,111154.05,20.0,139,93.6,PO-2023-527152
9261,458,11,6,5544,88.18,488860.81,19.0,495,95.5,PO-2024-326802
9262,604,17,12,398,746.66,297172.66,21.0,614,94.6,PO-2024-417864
9263,439,15,10,667,38.63,25765.06,21.0,459,93.6,PO-2024-674155
9264,257,18,11,2285,31.81,72676.2,29.0,276,93.5,PO-2023-763023
9265,336,11,5,2852,81.69,232989.21,34.0,355,97.4,PO-2023-531397
9266,354,1,12,747,174.02,129989.4,21.0,389,95.2,PO-2023-954452
9267,386,6,5,2654,370.93,984455.32,30.0,423,93.8,PO-2024-614647
9268,416,5,4,1384,181.51,251211.56,32.0,427,93.3,PO-2024-577326
9269,533,19,13,1543,126.46,195126.75,18.0,554,97.2,PO-2024-754346
9270,35,3,12,5447,197.91,1078035.85,18.0,79,96.3,PO-2023-752217
9271,284,19,5,3007,184.04,553400.83,28.0,306,96.0,PO-2023-850218
9272,120,13,12,5470,285.84,1563560.34,20.0,146,93.1,PO-2023-508080
9273,442,11,3,5445,101.37,551973.47,27.0,484,99.0,PO-2024-991292
9274,87,8,1,4612,47.62,219641.22,29.0,129,96.7,PO-2023-475900
9275,124,7,3,2352,204.4,480763.44,28.0,137,94.6,PO-2023-367204
9276,346,11,12,445,81.69,36353.5,19.0,389,96.1,PO-2023-833353
9277,525,14,2,1093,77.68,84907.18,31.0,552,94.8,PO-2024-268393
9278,474,13,13,3413,176.36,601905.46,18.0,487,93.3,PO-2024-588311
9279,483,18,10,1958,131.48,257445.95,17.0,514,99.2,PO-2024-217255
9280,15,6,8,1002,123.58,123833.53,29.0,26,96.3,PO-2023-601398
9281,726,16,12,86,800.44,68838.27,17.0,731,96.7,PO-2024-483344
9282,88,14,8,319,93.09,29696.03,30.0,118,95.6,PO-2023-294859
9283,386,4,1,5817,539.54,3138532.84,30.0,404,96.3,PO-2024-547135
9284,606,14,13,2573,91.73,236030.93,21.0,643,96.0,PO-2024-391205
9285,295,2,4,5938,223.47,1326978.06,31.0,328,97.9,PO-2023-881972
9286,147,22,11,3032,272.53,826334.59,28.0,173,94.3,PO-2023-860154
9287,26,14,6,1018,40.26,40984.23,21.0,37,97.9,PO-2023-870881
9288,535,22,5,5864,216.78,1271233.76,31.0,578,94.3,PO-2024-845645
9289,710,17,8,4060,1120.62,4549703.16,29.0,731,93.0,PO-2024-462024
9290,572,4,1,3941,460.43,1814572.59,32.0,604,94.1,PO-2024-556834
9291,391,7,12,1466,252.91,370767.88,19.0,422,99.3,PO-2024-215157
9292,488,16,11,5371,384.57,2065543.85,31.0,525,94.0,PO-2024-777438
9293,274,4,10,2887,504.79,1457339.1,21.0,291,96.9,PO-2023-640463
9294,238,2,1,2846,122.59,348894.28,32.0,275,97.5,PO-2023-611331
9295,407,21,8,2910,63.53,184871.89,33.0,421,95.7,PO-2024-377645
9296,230,7,9,1173,129.8,152260.68,28.0,263,94.5,PO-2023-540255
9297,28,5,11,5240,93.63,490594.35,29.0,53,95.5,PO-2023-736359
9298,695,17,10,5340,837.48,4472145.51,21.0,729,93.9,PO-2024-552588
9299,180,6,8,5341,233.81,1248795.59,29.0,207,99.0,PO-2023-751318
9300,85,11,8,5771,130.67,754087.92,29.0,105,95.0,PO-2023-812539
9301,169,17,2,4649,619.96,2882195.21,29.0,186,99.3,PO-2023-432983
9302,462,14,5,5473,62.82,343814.5,31.0,505,96.8,PO-2024-852288
9303,84,13,9,536,261.34,140076.64,31.0,106,97.1,PO-2023-412905
9304,503,3,1,559,107.68,60193.08,33.0,533,93.6,PO-2024-166396
9305,44,10,7,2194,603.83,1324833.03,20.0,81,98.2,PO-2023-370986
9306,327,9,6,751,524.99,394261.21,19.0,361,98.2,PO-2023-465648
9307,198,12,12,4990,539.04,2689796.24,20.0,218,98.7,PO-2023-188846
9308,293,1,3,4602,338.03,1555573.94,30.0,310,94.0,PO-2023-649000
9309,577,22,7,5435,287.76,1564013.8,19.0,591,95.3,PO-2024-927654
9310,240,18,2,2843,129.8,369034.2,29.0,274,93.7,PO-2023-783157
9311,194,15,10,5497,40.46,222398.72,21.0,235,95.4,PO-2023-269941
9312,676,18,5,4010,215.35,863568.93,29.0,687,97.6,PO-2024-181288
9313,207,9,5,1870,539.04,1007999.79,29.0,248,98.3,PO-2023-361743
9314,202,1,4,5536,226.17,1252041.5,33.0,220,97.2,PO-2023-370951
9315,504,3,5,2097,107.68,225804.82,30.0,528,98.3,PO-2024-585508
9316,87,7,2,5360,194.83,1044352.4,29.0,123,95.9,PO-2023-414126
9317,310,19,12,4145,119.93,497089.71,20.0,345,99.5,PO-2023-789747
9318,551,5,5,1798,239.81,431167.27,31.0,568,97.2,PO-2024-800547
9319,550,6,7,3107,316.54,983505.16,18.0,576,94.8,PO-2024-909900
9320,551,2,6,1558,203.84,317574.11,20.0,568,96.0,PO-2024-376144
9321,465,5,11,3018,146.09,440900.19,29.0,481,95.3,PO-2024-107105
9322,684,14,6,4763,102.89,490070.54,24.0,698,98.4,PO-2024-438456
9323,438,20,3,3434,75.57,259523.96,30.0,473,99.2,PO-2024-217774
9324,49,18,13,1056,254.46,268712.41,19.0,61,97.2,PO-2023-966768
9325,451,22,5,3405,201.54,686248.5,31.0,490,93.4,PO-2024-221915
9326,577,2,10,2791,203.84,568902.0,20.0,603,97.7,PO-2024-757910
9327,168,8,10,3347,38.97,130418.68,19.0,181,94.0,PO-2023-325085
9328,284,18,12,4002,236.61,946959.56,18.0,325,96.3,PO-2023-616908
9329,455,11,9,1706,101.37,172941.55,30.0,485,99.2,PO-2024-210481
9330,612,20,2,3679,127.52,469140.86,26.0,631,96.7,PO-2024-649610
9331,707,11,8,3722,193.25,719283.34,31.0,731,93.2,PO-2024-181468
9332,681,12,1,2172,733.23,1592569.34,29.0,692,96.4,PO-2024-683307
9333,480,3,10,5425,102.27,554785.55,22.0,492,96.8,PO-2024-850421
9334,686,7,9,2218,215.35,477654.83,30.0,715,96.5,PO-2024-533549
9335,722,6,9,907,422.63,383326.86,29.0,731,93.9,PO-2024-101122
9336,624,22,6,967,340.06,328841.84,20.0,667,94.8,PO-2024-181088
9337,530,3,7,1807,126.46,228512.01,18.0,550,97.2,PO-2024-372908
9338,10,11,13,3084,56.51,174279.61,16.0,41,96.3,PO-2023-484241
9339,348,5,10,671,135.35,90817.15,22.0,377,95.6,PO-2023-391012
9340,131,21,11,1629,79.49,129490.29,32.0,165,93.0,PO-2023-559657
9341,417,22,7,956,217.81,208231.46,21.0,456,94.2,PO-2024-813922
9342,634,5,7,2336,283.39,661985.57,19.0,676,95.2,PO-2024-520288
9343,465,5,13,3383,146.09,494223.11,21.0,475,99.0,PO-2024-754146
9344,446,22,12,1565,201.54,315412.31,22.0,462,94.6,PO-2024-616053
9345,1,3,12,3610,65.54,236593.5,20.0,18,95.0,PO-2023-643224
9346,110,1,9,734,304.44,223457.25,30.0,127,97.7,PO-2023-633338
9347,101,2,13,4851,201.28,976358.18,20.0,145,94.2,PO-2023-905365
9348,432,21,10,363,58.78,21338.33,22.0,453,97.7,PO-2024-358285
9349,696,21,13,3383,83.75,283319.63,22.0,727,95.9,PO-2024-933008
9350,32,10,4,162,603.83,97822.67,31.0,67,94.7,PO-2023-460246
9351,559,5,9,2878,239.81,690155.41,30.0,582,94.8,PO-2024-187116
9352,133,12,4,1657,695.95,1153194.41,32.0,175,96.5,PO-2023-477349
9353,194,13,10,4857,212.35,1031382.3,20.0,214,97.2,PO-2023-456330
9354,675,5,1,2422,239.28,579528.05,28.0,708,95.5,PO-2024-811472
9355,386,7,5,1218,252.91,308045.89,29.0,411,99.3,PO-2024-590977
9356,421,17,3,377,635.3,239507.56,29.0,453,95.8,PO-2024-360383
9357,448,11,10,3305,101.37,335036.23,20.0,473,96.3,PO-2024-875685
9358,359,4,6,2699,259.87,701390.72,22.0,391,98.4,PO-2023-395782
9359,338,3,11,1814,94.75,171864.8,30.0,356,99.0,PO-2023-659134
9360,131,11,12,125,137.08,17135.34,20.0,172,95.2,PO-2023-284380
9361,209,20,10,5785,79.16,457911.75,21.0,237,97.7,PO-2023-440594
9362,636,22,10,834,340.06,283613.35,20.0,662,94.4,PO-2024-345092
9363,54,21,3,2713,98.96,268469.91,30.0,95,97.7,PO-2023-394584
9364,531,16,9,1318,451.64,595265.59,29.0,567,95.2,PO-2024-403007
9365,276,17,6,3343,920.19,3076187.16,19.0,288,94.3,PO-2023-146508
9366,488,22,3,2209,184.59,407766.06,32.0,516,98.6,PO-2024-189301
9367,531,3,4,3761,126.46,475613.54,32.0,562,97.6,PO-2024-876656
9368,11,10,5,602,199.96,120376.25,32.0,37,95.5,PO-2023-905542
9369,425,4,10,1537,348.51,535659.98,20.0,440,96.5,PO-2024-210307
9370,556,10,13,5018,512.16,2570039.56,21.0,596,98.1,PO-2024-382375
9371,630,20,11,1496,127.52,190767.8,31.0,644,94.0,PO-2024-812311
9372,281,15,7,4106,60.47,248282.94,21.0,316,97.0,PO-2023-448447
9373,142,19,7,506,158.99,80444.56,21.0,174,98.4,PO-2023-766164
9374,201,5,10,2583,175.91,454365.17,21.0,226,97.4,PO-2023-777370
9375,112,3,13,5031,165.76,833902.04,18.0,150,97.3,PO-2023-830968
9376,97,14,11,1280,101.82,130329.89,31.0,117,99.2,PO-2023-668816
9377,323,3,4,541,119.93,64879.5,29.0,351,96.9,PO-2023-272548
9378,154,14,8,563,76.17,42882.05,29.0,197,94.4,PO-2023-846154
9379,547,12,11,1267,553.58,701392.88,34.0,579,93.3,PO-2024-906683
9380,513,4,3,2060,295.35,608428.37,31.0,523,98.7,PO-2024-633153
9381,726,14,2,4015,137.68,552771.85,30.0,731,95.7,PO-2024-225899
9382,410,17,4,3770,635.3,2395075.65,30.0,449,96.6,PO-2024-188862
9383,333,20,9,1925,77.09,148400.18,30.0,361,98.3,PO-2023-261231
9384,568,4,9,908,460.43,418074.58,31.0,593,94.9,PO-2024-710562
